"","Language","GB257","GB260","GB262","GB263","GB264","GB285","GB286","GB291","GB297","Marking","Particles","Position","Latitude","Longitude"
"1442","nots1237","1","?","0","0","0","?","0","?","?","IntonationOnly","No particle","No particle",-3.0557,151.661
"1443","nsen1242","0","0","1","0","0","0","0","0","0","ParticleOnly","Particle","Initial",-15.3946,31.3544
"1444","nubi1253","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-0.183215,34.7552
"1445","nucl1235","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",40,45
"1446","nucl1240","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",8.90347,11.71545
"1447","nucl1301","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",39.8667,32.8667
"1448","nucl1302","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",41.850397,43.78613
"1449","nucl1305","0","0","0","0","0","0","0","0","0","NoQuestionMarking","No particle","No particle",13.5878,76.1198
"1450","nucl1310","0","0","0","1","0","1","1","0","1","MultipleStrategies","Particle","Final",20.7926,93.9665
"1451","nucl1327","?","0","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",-12.4294,131.845
"1452","nucl1347","1","0","1","0","0","0","0","0","?","MultipleStrategies","Particle","Initial",15.2534,-15.383
"1453","nucl1417","1","0","0","0","0","0","0","1","0","MultipleStrategies","No particle","No particle",4.62705,7.23441
"1454","nucl1452","?","?","?","?","?","?","?","?","0","UnknownQuestionMarking","No particle","No particle",-8.27141,138.773
"1455","nucl1454","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-1.77196,136.263
"1456","nucl1458","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-4.2717,144.95
"1457","nucl1483","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-20.4035,164.193
"1458","nucl1487","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-18.134562,177.538969
"1459","nucl1593","0","0","0","1","?","0","0","0","0","ParticleOnly","Particle","Final",-3.50718,141.488
"1460","nucl1595","?","?","0","0","1","0","0","0","?","ParticleOnly","Particle","Other",-2.2137,138.486
"1461","nucl1622","0","0","0","1","0","0","1","0","0","MultipleStrategies","Particle","Final",-8.15651,140.009
"1462","nucl1630","?","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",-9.46246,147.899
"1463","nucl1632","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-2.6013,140.512
"1464","nucl1633","?","?","0","0","0","0","0","?","?","UnknownQuestionMarking","No particle","No particle",-2.5803,140.179
"1465","nucl1643","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",35,135
"1466","nucl1706","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",31.3443,48.8128
"1467","nuer1246","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",8.13911,32.3829
"1468","nugu1242","?","?","?","1","?","?","?","?","?","ParticleOnly","Particle","Final",4.63103,11.1837
"1469","nukn1238","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-6.0177,146.969
"1470","nuku1260","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",3.84,154.975
"1471","nung1282","0","0","0","1","0","0","0","?","1","MultipleStrategies","Particle","Final",27.2887,98.7333
"1472","nupe1254","?","?","?","?","?","0","0","0","?","UnknownQuestionMarking","No particle","No particle",9.18404,5.40031
"1473","nusu1239","?","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",26.7292,98.8801
"1474","nuuc1236","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",49.67,-126.67
"1475","nuuu1241","?","0","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",-29.7054,19.0841
"1476","nyah1249","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",15.1034,106.543
"1477","nyah1250","1","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",15.8909,101.515
"1478","nyak1260","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-9.71018,33.7763
"1479","nyal1250","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",1.92098,30.0201
"1480","nyal1254","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-19.72,163.66
"1481","nyam1285","1","0","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",9.18024,10.83652
"1482","nyan1301","1","0","?","?","?","?","0","?","?","IntonationOnly","No particle","No particle",-20.6271,121.391
"1483","nyan1307","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-0.46364,30.548
"1484","nyat1246","?","?","?","?","?","?","1","?","?","MorphOnly","No particle","No particle",-5.12263,34.6657
"1485","nyaw1247","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-18.8743,146.216
"1486","nyig1240","?","0","1","0","0","0","0","0","?","ParticleOnly","Particle","Initial",-17.9594,124.348
"1487","nyis1236","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",27.278263,93.675529
"1488","nyor1246","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",0.95294,31.3493
"1489","nyul1247","0","0","1","0","0","0","0","0","0","ParticleOnly","Particle","Initial",-16.9129,122.851
"1490","nyun1247","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-33.1199,118.151
"1491","nzak1246","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",7.66745,15.6675
"1492","nzak1247","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",4.79567,22.8254
"1493","obok1239","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-2.88029,137.924
"1494","obom1235","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",7.29141,125.09
"1495","occi1239","1","0","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",44.1415,6.82979
"1496","ocot1244","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",16.8258,-96.7263
"1497","ofay1240","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-22.278,-53.7227
"1498","ogam1239","1","0","0","1","0","0","1","0","0","MultipleStrategies","Particle","Final",24.915887,125.307663
"1499","okan1243","1","0","1","1","0","0","0","0","0","MultipleStrategies","Particle","Multiple",49.2745,-119.294
"1500","okin1246","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",27.3738,128.619
"1501","okoe1238","0","0","1","1","0","1","?","?","?","MultipleStrategies","Particle","Multiple",7.53908,6.15725
"1502","oksa1245","0","0","0","0","0","0","0","0","0","NoQuestionMarking","No particle","No particle",-5.20797,142.177
"1503","okuu1243","?","0","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",6.23712,10.5096
"1504","olde1238","0","1","0","0","0","0","0","0","0","WordOrderOnly","No particle","No particle",51.06,-1.31
"1505","oldk1249","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",13.4125,103.866667
"1506","oldm1242","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",14.83,100.5
"1507","oldm1243","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-0.648259,103.353479
"1508","oloo1241","1","0","0","0","0","0","1","0","0","MultipleStrategies","No particle","No particle",-3.2929,142.131
"1509","olut1240","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",17.8937,-94.8863
"1510","omah1247","?","?","?","?","?","?","1","?","?","MorphOnly","No particle","No particle",42.0944,-96.5295
"1511","omba1241","?","?","?","?","?","?","?","1","?","ToneOnly","No particle","No particle",-2.75341,13.617
"1512","omie1241","0","0","1","0","0","0","0","0","0","ParticleOnly","Particle","Initial",-9.03136,148.107
"1513","omii1238","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",3.2542,30.5385
"1514","onaa1245","?","0","1","0","0","1","0","0","0","MultipleStrategies","Particle","Initial",-54,-68.5
"1515","onon1246","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",42.92,-76.12
"1516","onto1237","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-5.49029,159.701
"1517","opat1246","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",31.15211,-110.06212
"1518","oriy1255","1","0","0","1","1","0","0","0","0","MultipleStrategies","Particle","Multiple",21,85
"1519","orma1241","?","0","0","1","0","0","1","0","0","MultipleStrategies","Particle","Final",-1.79489,39.60749
"1520","oroc1248","?","?","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",50.3235,137.851
"1521","oroh1237","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-9.7386,161.513
"1522","orok1265","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",49.3639,143.128
"1523","orok1266","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",4.89504,9.15209
"1524","orok1267","1","0","0","1","0","0","?","0","0","MultipleStrategies","Particle","Final",-7.81309,145.34
"1525","orok1269","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",-8.79019,148.09
"1526","orow1242","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-21.6269,165.473
"1527","osam1235","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-0.012,13.61
"1528","otor1240","0","0","0","1","0","0","0","?","?","ParticleOnly","Particle","Final",11.1187,30.573
"1529","otta1242","1","0","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",44.5988,-83.226
"1530","owaa1237","1","0","0","0","0","0","1","1","?","MultipleStrategies","No particle","No particle",-10.82553,162.30467
"1531","paaa1242","1","0","0","0","0","0","0","0","1","MultipleStrategies","No particle","No particle",11.0175,9.30091
"1532","paam1238","1","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",-16.47548,168.23693
"1533","paas1238","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",10.2004,-1.8048
"1534","paco1243","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",16.3353,107.094
"1535","paez1247","1","0","0","0","0","?","?","?","?","IntonationOnly","No particle","No particle",2.61516,-76.31254
"1536","pagi1243","0","0","0","0","0","0","0","1","0","ToneOnly","No particle","No particle",3.15636,22.1212
"1537","pagu1249","?","0","0","0","0","0","0","0","0","UnknownQuestionMarking","No particle","No particle",1.2134,127.78
"1538","pahn1237","0","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",22.8049,105.165
"1539","pait1244","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",24.0381,93.6136
"1540","pala1344","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",7.34138,134.476678
"1541","pali1279","0","0","?","?","?","?","0","?","?","UnknownQuestionMarking","No particle","No particle",3.63993,-51.6246
"1542","pamb1243","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",3.739,26.61
"1543","pamo1252","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-1.62663,121.268
"1544","pamp1243","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",14.9603,120.502
"1545","pana1305","0","0","?","?","?","?","0","?","?","UnknownQuestionMarking","No particle","No particle",36.0007,-117.901
"1546","pana1307","1","0","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",-10.58,-53
"1547","pang1287","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-9.96782,34.8039
"1548","pang1290","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",15.9377,120.365
"1549","pang1291","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",6.27167,120.536
"1550","panj1256","1","0","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",30.0368,75.6702
"1551","pano1254","0","0","1","0","0","0","1","0","0","MultipleStrategies","Particle","Initial",-7.97456,-71.56151
"1552","pano1255","0","0","0","0","1","0","0","0","0","ParticleOnly","Particle","Other",-7.16666,-75
"1553","pany1241","1","0","0","0","0","0","1","0","0","MultipleStrategies","No particle","No particle",-22.7816,118.723
"1554","papa1238","1","0","0","0","0","0","?","0","0","IntonationOnly","No particle","No particle",20.5671,-97.2554
"1555","papa1265","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-5.92283,155.289
"1556","papa1268","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",5.57378,115.58
"1557","papi1254","?","?","?","?","?","?","?","?","?","UnknownQuestionMarking","No particle","No particle",-2.06222,147.417
"1558","papu1250","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-2.53482,139.651
"1559","para1301","1","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",22.8658,99.375
"1560","para1302","?","0","0","0","0","0","0","?","0","UnknownQuestionMarking","No particle","No particle",26.2072,95.1618
"1561","para1311","0","0","?","?","?","?","0","?","?","UnknownQuestionMarking","No particle","No particle",-25.60551,-57.08816
"1562","para1316","1","0","0","0","0","?","0","?","?","IntonationOnly","No particle","No particle",10.8427,-71.8399
"1563","pare1266","1","0","0","0","1","0","0","0","0","MultipleStrategies","Particle","Other",19.075,83.9723
"1564","pare1272","1","1","1","0","0","0","0","0","0","MultipleStrategies","Particle","Initial",-14.5929,-57.4059
"1565","pate1247","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",-6.91988,146.639
"1566","patp1243","1","0","0","0","0","0","0","0","0","IntonationOnly","No particle","No particle",-3.74711,152.493
"1567","patt1248","0","0","0","?","0","0","?","0","0","UnknownQuestionMarking","No particle","No particle",32.6963,76.5966
"1568","paul1238","?","0","?","1","?","0","0","0","?","ParticleOnly","Particle","Final",-3.25404,128.779
"1569","pawa1255","0","0","0","0","0","0","1","0","?","MorphOnly","No particle","No particle",-6.88021,145.081
"1570","pawn1254","0","0","1","0","0","0","0","0","0","ParticleOnly","Particle","Initial",36.2862,-96.8937
"1571","payn1244","1","0","0","0","0","0","1","1","0","MultipleStrategies","No particle","No particle",-4.94303,144.879
"1572","pech1241","0","0","0","0","0","0","1","0","0","MorphOnly","No particle","No particle",15.8033,-85.558
"1573","peer1241","1","0","0","1","0","0","0","0","0","MultipleStrategies","Particle","Final",7.82186,12.2518
"1574","pela1242","0","0","0","1","0","0","0","0","1","MultipleStrategies","Particle","Final",24.2142,97.9183
"1575","pemo1248","0","0","?","1","?","?","0","?","?","ParticleOnly","Particle","Final",4.97031,-61.4033
"1576","pend1242","1","0","1","1","0","0","0","0","0","MultipleStrategies","Particle","Multiple",-0.11396,119.862
"1577","peng1244","?","?","?","1","?","?","?","?","?","ParticleOnly","Particle","Final",19.3435,83.6552
"1578","penr1237","1","0","0","0","?","0","0","1","?","MultipleStrategies","No particle","No particle",-9.082238,-157.922908
"1579","peri1253","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",42.4208,110.157
"1580","phai1238","0","0","0","1","0","0","0","0","0","ParticleOnly","Particle","Final",19.0383,101.218
